cpu,lpm,transmit,listen,hops,d,_R,_Nb
21097,306601,563,16925,1,135,250,90
24369,303088,2487,16411,1,135,250,90
21453,306243,367,16971,2,67,250,90
26016,301447,737,17184,1,135,250,90
28995,298692,2546,16707,1,135,250,90
27201,300257,563,17091,1,135,250,90
33934,293530,385,16988,1,135,250,90
33870,293595,330,16885,1,135,250,90
35733,291732,423,16897,1,135,250,90
33200,294258,669,16898,1,135,250,90
32237,295300,433,17054,1,135,250,90
36022,291443,495,16792,1,135,250,90
35335,292130,329,16839,1,135,250,90
33073,294369,387,16932,1,135,250,90
33405,294062,504,16807,1,135,250,90
33237,294225,550,17078,1,135,250,90
34441,293253,735,17298,1,135,250,90
32570,294895,330,16888,1,135,250,90
34095,293370,613,17151,1,135,250,90
34462,293003,330,16839,1,135,250,90
33950,293514,568,17141,1,135,250,90
33145,294317,495,17036,1,135,250,90
34133,293332,389,16929,1,135,250,90
32163,295550,386,16872,1,135,250,90
33498,293976,495,17015,1,135,250,90
33589,294101,557,17103,1,135,250,90
32997,294468,331,16892,1,135,250,90
31392,296073,275,16850,1,135,250,90
33031,294434,497,17014,1,135,250,90
32642,294823,332,16892,1,135,250,90
32734,294732,332,16893,1,135,250,90
32609,294836,441,16953,1,135,250,90
33168,294296,728,16942,1,135,250,90
33843,293622,679,17007,1,135,250,90
32983,294484,276,16801,1,135,250,90
32850,294626,332,16891,1,135,250,90
32749,294979,331,16895,1,135,250,90
31958,295508,432,17052,1,135,250,90
32321,295144,220,16806,1,135,250,90
31509,295967,442,16971,1,135,250,90
32228,295236,498,16798,1,135,250,90
32000,295466,385,16933,1,135,250,90
34162,293296,498,16825,1,135,250,90
34913,292571,558,17019,1,135,250,90
35332,292133,441,16993,1,135,250,90
34171,293295,387,16935,1,135,250,90
34001,293487,331,16892,1,135,250,90
32823,294641,331,16892,1,135,250,90
33059,294407,330,16823,1,135,250,90
34260,293205,333,16891,1,135,250,90
34260,293205,497,17012,1,135,250,90
32542,294925,331,16895,1,135,250,90
33963,293500,544,17052,1,135,250,90
34025,293441,331,16888,1,135,250,90
32883,294792,496,16794,1,135,250,90
32592,294873,330,16729,1,135,250,90
32871,294593,442,16751,1,135,250,90
34689,292776,495,16791,1,135,250,90
34131,293545,614,16628,1,135,250,90
33863,293602,557,16963,1,135,250,90
33160,294305,386,16932,1,135,250,90
34104,293361,332,16888,1,135,250,90
34158,293307,331,16888,1,135,250,90
31512,295952,386,16709,1,135,250,90
33884,293804,331,16812,1,135,250,90
34800,292665,497,17039,1,135,250,90
34885,292580,451,16983,1,135,250,90
33920,293544,499,16939,1,135,250,90
34432,293033,386,16929,1,135,250,90
33932,293532,331,16888,1,135,250,90
33652,294094,441,16921,1,135,250,90
33933,293532,442,17087,1,135,250,90
33437,294027,499,17021,1,135,250,90
33310,294156,441,16999,1,135,250,90
33322,294144,440,16973,1,135,250,90
34875,292591,787,17079,1,135,250,90
33377,294087,497,16858,1,135,250,90
34380,293084,496,16967,1,135,250,90
32659,294804,330,16918,1,135,250,90
32865,294600,387,16740,1,135,250,90
34329,293137,668,17144,1,135,250,90
34937,292526,560,17132,1,135,250,90
35182,292270,908,17066,1,135,250,90
33574,293902,443,16977,1,135,250,90
33332,294133,467,16980,1,135,250,90
34506,292959,667,17199,1,135,250,90
32864,294611,331,16697,1,135,250,90
33709,293980,560,17144,1,135,250,90
32118,295346,221,16715,1,135,250,90
32707,294759,332,16674,1,135,250,90
35803,291662,753,17338,1,135,250,90
32259,295454,441,16971,1,135,250,90
33141,294324,727,17299,1,135,250,90
33039,294675,680,17184,1,135,250,90
31757,295708,385,16634,1,135,250,90
32436,295030,441,16870,1,135,250,90
32772,294693,387,16933,1,135,250,90
33188,294277,450,17099,1,135,250,90
34441,293023,668,17271,1,135,250,90
33088,294376,441,16752,1,135,250,90
33588,293876,330,17005,1,135,250,90
32916,294548,505,16969,1,135,250,90
32832,294644,330,16890,1,135,250,90
32646,294819,495,17012,1,135,250,90
33605,293860,495,17011,1,135,250,90
31640,295823,385,16929,1,135,250,90
31903,295561,386,16931,1,135,250,90
33006,294458,387,16928,1,135,250,90
32382,295081,497,17009,1,135,250,90
33091,294399,441,16974,1,135,250,90
32570,294895,332,16891,1,135,250,90
34270,293195,560,17193,1,135,250,90
33263,294200,670,17288,1,135,250,90
32804,294671,333,16893,1,135,250,90
33170,294305,332,16894,1,135,250,90
33334,294246,385,16934,1,135,250,90
31865,295600,385,16927,1,135,250,90
32880,294585,330,16889,1,135,250,90
34125,293340,331,16914,1,135,250,90
31148,296296,387,16926,1,135,250,90
32583,294929,525,16607,1,135,250,90
32541,295135,441,16970,1,135,250,90
32853,294613,444,16756,1,135,250,90
34221,293243,612,17199,1,135,250,90
32615,295114,331,16600,1,135,250,90
33304,294161,497,17016,1,135,250,90
34421,293044,613,17137,1,135,250,90
32817,294672,441,16973,1,135,250,90
32764,294950,331,16891,1,135,250,90
32568,294897,617,17087,1,135,250,90
32906,294559,385,16930,1,135,250,90
33583,293883,579,16850,1,135,250,90
36182,291283,672,16941,1,135,250,90
34382,293083,496,17011,1,135,250,90
31808,295637,386,16928,1,135,250,90
32731,294732,523,16987,1,135,250,90
34392,293297,313,16904,1,135,250,90
33128,294337,385,16927,1,135,250,90
34678,292787,613,17046,1,135,250,90
34857,292607,442,16854,1,135,250,90
33954,293511,389,16854,1,135,250,90
32222,295425,680,17071,1,135,250,90
31783,295682,385,16930,1,135,250,90
